,0,1,2,3,4,5,6,7,8,n_nodes
tetra-like,10.686600685119629,9.164483070373535,7.038797378540039,11.131489753723145,10.286652565002441,8.886824607849121,8.998141288757324,0.11448666453361511,9.662117958068848,12
rotated_tetra,2.9986979961395264,0.5102618932723999,0.16243821382522583,2.9510207176208496,2.3968734741210938,0.15286967158317566,2.613595962524414,0.06550127267837524,3.0068891048431396,4
oct-like,5.7015910148620605,4.334373950958252,1.2173068523406982,7.333664894104004,5.4480204582214355,0.34644240140914917,6.464064598083496,0.047998033463954926,6.701723098754883,8
tetra,2.889427900314331,0.3803675174713135,0.22166818380355835,2.7787132263183594,2.355452060699463,0.4574196934700012,2.2478950023651123,0.09835956990718842,2.6201789379119873,4
dod-like,8.257335662841797,7.631216049194336,5.5681471824646,9.05768871307373,8.928000450134277,5.311672687530518,9.19551944732666,0.12464001029729843,9.404038429260254,12
oct,7.080496788024902,3.3419125080108643,2.2822060585021973,7.393763542175293,6.088330268859863,3.1791141033172607,6.461831569671631,0.20510746538639069,6.439818859100342,8
cube-like,11.30596923828125,10.309663772583008,9.189528465270996,11.627696990966797,11.30085563659668,9.97778034210205,10.799728393554688,0.09243212640285492,11.808837890625,16
dod,8.117152214050293,7.488046169281006,5.8404083251953125,8.95056438446045,8.908780097961426,7.196699142456055,8.917448043823242,0.14610260725021362,9.099244117736816,12
cube,3.0123958587646484,1.4226561784744263,0.0,3.449840784072876,2.379837989807129,0.019950849935412407,4.114199161529541,0.05041465535759926,2.457552671432495,6
